atom,x,y,z
O,-9.49217,-7.37520,-2.32350
O,-6.93347,-9.21500,-4.33350
O,-6.05417,-9.42320,-3.39350
O, 2.62963,-5.18370, 6.47650
O, 1.33873,-4.88880, 6.31650
O, 6.56302,-0.56660,-8.38350
O, 5.79332, 0.43570,-8.42350
O,-9.19307,-5.04680, 1.67650
O,-9.40817,-6.25640, 2.15650
O,-2.41937,-0.84470, 9.24650
O,-1.61797,-0.35950,10.13650
O,11.82843,-4.95490,-3.86350
O,11.30443,-4.21390,-2.94350
O,-2.56264,12.66850, 0.62650
O,-3.69948,12.70010, 1.26650
O,-8.95957, 4.97610,-2.11350
O,-8.73057, 5.75110,-3.09350
O, 0.36543, 8.84200,-5.93350
O,-0.72997, 9.16020,-5.30350
O,-6.19355,-10.88640, 5.25650
O,-7.17661,-11.75960, 5.16650
O, 3.97745,-12.81643, 5.31650
O, 3.96207,-13.73457, 6.33650
O, 5.42188, 7.90470,-1.30350
O, 4.15546, 8.17120,-1.13350
O,-8.94457, 2.46850,-9.95350
O,-9.73857, 3.51110,-10.08350
O,12.44613,-0.43290, 6.21650
O,12.01233,-1.35690, 6.97650
O,-9.49707, 3.62650, 2.83650
O,-8.19977, 3.46240, 2.64650
O,11.13943, 6.04610,-7.74350
O,11.60043, 6.59110,-6.65350
O, 5.81071,-8.41788,11.07650
O, 6.80713,-7.62358,11.57650
O,-5.02057, 2.23010,10.65650
O,-4.13747, 2.75310, 9.80650
O,-1.96457,10.20430, 7.15650
O,-3.15157,10.27170, 7.79650
O, 2.34443, 4.39960,10.91650
O, 2.72943, 4.59570, 9.66650
O, 8.87343,-1.07950, 9.57650
O, 8.25843,-1.27310,10.69650
O,-2.10917,-10.51626,11.69650
O,-2.48817,-11.36671,12.68650
O, 6.75173, 9.87610,-7.65350
O, 6.19413, 9.41310,-6.57350
O,-9.58637,-6.03830,13.63650
O,-10.10157,-5.47010,14.78650
O, 8.00043,10.64810, 5.02650
O, 9.07743,11.21810, 5.47650
O, 4.64043, 7.54480,11.07650
O, 4.01343, 8.25090,11.94650
O,-9.20867,10.55310,-0.05350
O,-8.01477,10.02810,-0.10350
O,-8.80297,-11.84130,-9.79350
O,-7.80317,-10.98100,-9.61350
O,12.95553,-8.17160, 8.70650
O,12.84763,-9.25290, 9.49650
O,-10.33077,11.71510,-7.12350
O,-9.63447,10.64110,-7.01350
O,13.46023, 6.69710, 9.16650
O,14.35163, 5.86710, 9.78650
O,-7.86247, 9.53700,12.85650
O,-6.61017, 9.42970,13.17650
O,-0.07801, 0.58884,-0.68470
O, 1.07699, 0.72794,-1.23470
O,-6.46081, 1.33506,-1.20470
O,-7.49401, 1.02820,-0.45470
O,-8.00541,-3.14741, 4.12530
O,-8.43530,-4.35625, 4.57530
O, 3.54669,-2.68616,-1.35470
O, 2.63909,-3.56336,-1.77470
O,-3.54911,-7.24256, 0.48530
O,-2.32111,-6.87056, 0.88530
O, 0.09289,-6.06756,-6.02470
O,-0.42211,-4.99256,-5.41470
O, 4.15389, 0.97144, 8.06530
O, 4.47589, 2.13844, 8.51530
O,-5.96377,-7.74655,-6.29470
O,-6.23166,-8.72941,-7.07470
O,-6.18952,-0.12156, 7.83530
O,-5.18387,-0.01356, 8.76530
O,-1.71821, 4.26944,-5.75470
O,-0.53561, 4.76744,-5.56470
O,-2.61741, 3.90854,10.05530
O,-3.73401, 3.92144,10.85530
O,-0.77691,-3.42256,-10.51470
O, 0.42929,-3.76746,-10.59470
O, 0.96539, 8.44344,-0.23470
O, 0.15139, 7.64764, 0.39530
O, 4.85159, 6.76844, 4.54530
O, 3.98149, 6.75544, 5.52530
O, 3.36879,-7.13956, 6.36530
O, 2.84829,-5.98556, 6.37530
O,-2.71311,-7.50126, 9.48530
O,-1.72361,-7.83336,10.26530
O, 8.91999,-6.27496,-1.26470
O, 9.69749,-5.19286,-1.00470
O,-5.89601, 7.62214, 0.40530
O,-5.88091, 6.24524, 0.60530
O,11.25639, 0.91624,-2.98470
O,10.69629, 1.99904,-2.36470
O, 9.61409,-2.68156, 4.02530
O, 9.02029,-3.78756, 3.67530
O, 1.62689,-12.04706,-3.34470
O, 2.68249,-12.32526,-2.51470
O,-1.83411, 8.38894,-4.25470
O,-2.60811, 7.75887,-3.42470
O,-10.54791,-11.41256, 4.29530
O,-11.55041,-10.53756, 4.18530
O,-2.06433,11.16924, 5.99530
O,-1.11081,10.25074, 6.22530
O, 4.54689,-11.88496, 4.38530
O, 3.49189,-11.08296, 4.44530
O, 2.58799, 0.35064,-11.21470
O, 3.58659, 0.32064,-12.04470
O, 6.91519, 1.78674,-7.63470
O, 6.88849, 1.94474,-6.34470
O,-12.21611, 7.74684, 4.04530
O,-13.07211, 6.87274, 3.49530
O,12.26989, 3.66744, 7.92530
O,11.00089, 3.81444, 8.29530
O,-12.14711, 5.57844,-6.03470
O,-11.76611, 5.56284,-4.78470
O,-9.26911,-4.93706,-11.66470
O,-10.26911,-5.57386,-12.25470
O,11.56548,-9.95776,-2.96470
O,12.72371,-10.45286,-2.76470
O,-6.44401, 8.22644, 9.75530
O,-7.58081, 8.66044,10.19530
O, 6.26749,-7.33056,12.49530
O, 6.79379,-7.68256,13.70530
O, 5.21989, 8.66044,11.30530
O, 5.66489, 9.72544,11.99530
O, 9.24939,-9.65506, 8.24530
O, 8.50089,-8.67486, 8.83530
O,10.73018,-4.32406,-10.12470
O,10.50245,-3.78266,-9.02470
O,-8.23211,-12.76856,-9.80470
O,-7.80511,-13.99556,-9.87470
O,-0.13601,-12.66656,13.57530
O,-0.08471,-11.46976,14.09530
O,12.10889, 3.85234,-12.12470
O,13.25589, 4.48004,-12.24470
O,10.81919, 9.64904,-3.96470
O,11.12289, 9.43624,-2.67470
O, 6.81539,11.33564,-7.56470
O, 6.01159,10.29454,-7.74470
O,-11.91671,-13.58721,11.77530
O,-11.71081,-13.86305,13.01530
O,-0.81799,-0.14560, 0.51775
O,-1.23619,-0.79500, 1.56775
O, 1.43131, 5.31340, 1.44775
O, 1.84201, 5.51860, 2.71775
O, 2.34731,-3.60410,-1.14225
O, 3.22021,-3.90510,-0.16225
O,-5.64629,-0.03450,-6.27225
O,-6.89639,-0.26490,-6.62225
O, 2.87441, 4.00522,-8.26225
O, 2.99741, 3.40770,-7.04225
O, 8.70171, 1.39880,-1.75225
O, 9.16191, 1.98090,-0.62225
O,-7.35559, 5.68590, 1.26775
O,-7.78559, 6.23390, 0.14775
O, 7.47859,-4.75135,-3.14225
O, 7.29431,-3.77146,-2.30225
O,-0.94679, 4.68480,-9.90225
O,-1.28969, 4.59270,-8.61225
O, 4.87341,-0.16260, 6.59775
O, 3.61441, 0.12970, 6.77775
O,-7.74079,-4.86610,-3.49225
O,-7.24979,-5.93210,-4.09225
O, 0.11741,-7.85910,-2.01225
O, 0.96341,-8.26610,-1.09225
O, 0.17641,12.02150,-0.92225
O,-0.09259,11.88120,-2.20225
O, 3.07005,-1.63620,-10.76225
O, 3.96074,-2.24960,-9.99225
O,-3.57839, 9.26190,-2.20225
O,-3.84479, 8.61290,-1.05225
O,-4.21519,-3.69220, 4.00775
O,-4.27859,-4.77470, 3.26775
O, 8.48431, 9.95090,-6.90225
O, 7.86201,10.74410,-6.01225
O,-10.22479, 6.15590,-6.55225
O,-10.71889, 7.25890,-5.94225
O,12.03373, 6.41680,-0.91225
O,11.59718, 7.63519,-1.12225
O, 8.20561, 6.70450, 5.02775
O, 8.87551, 7.79640, 4.64775
O,-2.01409, 2.30990,10.76775
O,-1.43929, 1.09490,11.02775
O, 3.53171,12.80880,-8.85225
O, 3.86161,13.36450,-9.95225
O, 5.86921,12.85640,-0.60225
O, 6.96581,12.56950, 0.00775
O, 5.96641,-5.75010, 7.36775
O, 6.06241,-5.77110, 8.69775
O,12.44161,-3.37427,-7.12225
O,12.47201,-3.02456,-5.90225
O, 2.30841, 8.60340, 9.43775
O, 2.35891, 8.21410,10.71775
O,-1.66159,-10.03950,-9.50225
O,-0.50359,-9.47680,-9.79225
O,-11.27976,-2.04010, 4.18775
O,-12.19190,-2.08810, 5.11775
O,-4.55249,-0.51810,10.37775
O,-3.99439,-0.39410, 9.18775
O,-2.87309,-10.38200, 5.33775
O,-1.72389,-10.57800, 4.72775
O,-8.22649,10.27610, 3.80775
O,-9.52859, 9.99860, 3.99775
O,-6.97389,-4.69030,-12.74225
O,-6.43489,-4.12350,-11.72225
O,-9.18919,12.91220,-4.18225
O,-9.42229,14.16410,-4.06225
O,-9.91969, 4.99740, 9.64775
O,-10.94069, 4.16410, 9.41775
O,13.01641,-10.22780, 0.24775
O,14.05341,-9.49250, 0.64775
O,-6.35179,10.73160,13.14775
O,-6.61439,10.33990,14.37775
O,10.65871,-0.77970,11.62775
O,11.05171, 0.17580,12.47775
O,13.08741, 6.73190,13.54775
O,14.32641, 7.15690,13.56775
O, 0.03927,-9.99960,10.64775
O,-1.11050,-9.37750,10.48775
O, 8.31001,-12.45110, 7.58775
O, 9.49061,-12.92510, 7.55775
O,-11.63759,-8.68510, 4.08775
O,-11.05279,-7.61010, 3.47775
O,-12.13118,-9.83670,-9.45225
O,-12.09198,-9.72440,-8.11225
O, 9.51441,-12.40570,11.87775
O, 8.20341,-12.46540,12.02775
O,-0.38574, 1.01966, 1.28354
O, 0.72336, 1.34854, 1.93354
O, 4.52016,-3.66801,-0.52646
O, 3.84916,-4.27911, 0.46354
O,-5.48184,-5.96961,-1.79646
O,-5.26184,-4.65361,-1.67646
O, 1.65811,-4.15001,-8.90646
O, 2.45415,-5.15711,-8.50646
O,-4.46774, 3.73829,-3.45646
O,-5.51224, 4.39796,-3.14646
O, 0.45266, 7.23469,-0.18646
O, 1.56636, 7.92609,-0.18646
O,-9.32284,-1.22672,-7.93646
O,-10.18384,-0.37416,-7.37646
O,-6.52294, 0.79479, 5.26354
O,-7.62084, 1.08819, 5.98354
O,-3.95984,-8.31661, 5.65354
O,-3.84684,-9.58361, 5.87354
O,-0.26304,-10.53508,-2.18646
O,-1.28866,-11.29277,-1.97646
O,-5.44484, 2.21519,-9.28646
O,-5.76084, 2.78629,-8.15646
O, 3.82414,-1.67261, 6.67354
O, 3.05299,-2.52461, 6.08354
O, 5.59166, 1.50299,-7.08646
O, 5.12046, 2.65619,-6.64646
O,-10.56654, 2.86489, 0.95354
O,-9.21444, 2.89179, 1.03354
O, 0.27996,-11.67261, 4.54354
O, 0.89026,-12.77861, 4.14354
O,-7.36124, 7.95619,-0.53646
O,-7.67244, 7.23519, 0.55354
O, 9.22816, 2.97539,-1.92646
O, 8.95316, 2.35439,-0.80646
O,-4.03604,-1.74661,10.32354
O,-4.91654,-2.42361,11.00354
O, 2.98246, 2.19469,13.58354
O, 2.49046, 1.31769,14.44354
O, 6.68780, 6.88999,-0.71646
O, 6.00167, 5.94539,-1.30646
O,-2.41254, 7.17169, 7.94354
O,-1.39984, 7.63759, 8.58354
O,-10.67384,-4.67261, 3.42354
O,-9.85634,-5.69231, 3.06354
O,12.49586,-4.80831,-1.78646
O,12.47226,-3.86361,-0.86646
O, 6.37783,12.12539,-4.55646
O, 7.39256,12.92729,-4.38646
O,-0.49584,12.00539,-6.99646
O,-0.81074,13.22569,-6.68646
O,-11.28354,-10.09421,-1.37646
O,-10.42184,-9.17481,-0.94646
O, 6.95076,-10.87161, 2.41354
O, 7.61786,-9.91361, 1.78354
O,-6.56034,12.88699,-7.79646
O,-6.70064,12.69299,-6.51646
O, 4.42528,-7.88531,10.54354
O, 5.37851,-7.73881, 9.63354
O,-10.26144,-11.90361,-9.01646
O,-11.19694,-12.61561,-9.64646
O, 9.51486,-5.62861,-9.31646
O, 9.09406,-6.68161,-8.62646
O, 6.57377,14.20739,-9.20646
O, 7.11211,14.81149,-10.21646
O,-7.46984,10.48459, 6.03354
O,-7.52484,10.65429, 7.34354
O,-5.72684,-9.44531,11.03354
O,-4.90984,-8.57541,10.37354
O,11.06416, 1.59339, 6.39354
O,10.39346, 0.71239, 5.69354
O,-12.95294,-7.95901, 7.57354
O,-13.28484,-6.69781, 7.24354
O, 1.74816,12.17079,12.79354
O, 1.99716,10.92359,12.75354
O, 8.08496, 7.08299, 8.18354
O, 7.84296, 7.71349, 9.39354
O,-7.34874, 6.25389,11.74354
O,-6.31494, 6.97009,12.21354
O,11.31966, 8.36599,-4.61646
O,10.05976, 8.54919,-4.58646
O, 9.80466, 3.65639,-11.86646
O, 9.41686, 4.58839,-11.02646
O, 7.37716,11.85839, 8.57354
O, 8.34616,12.77739, 8.67354
O,10.41986,-2.44391,10.47354
O,10.32506,-3.70781,10.95354
O, 1.00680,-0.20622, 1.46245
O, 0.21270,-0.35180, 2.45245
O, 4.43333, 1.74979,-4.65755
O, 3.57137, 2.10959,-5.56755
O,-4.34760,-0.20851,-2.83755
O,-5.44200, 0.29539,-2.45755
O, 0.37400, 7.11449,-1.98755
O, 1.22900, 8.07979,-1.73755
O, 0.52400,-7.50261, 0.77245
O,-0.73540,-7.60051, 1.25245
O, 4.19340,-2.91971, 3.18245
O, 3.64260,-3.26121, 4.34245
O, 2.81130,-6.89321,-6.61755
O, 2.07510,-7.94321,-6.94755
O, 1.19140,-0.24801,13.36245
O, 1.28670,-1.29501,14.30245
O, 9.02098, 3.29489,-7.30755
O, 9.43490, 2.63569,-6.25755
O,-6.79840,-2.65581,-10.98755
O,-6.79240,-3.98121,-10.89755
O,-9.98790, 4.42519,-5.90755
O,-10.20840, 5.44789,-5.22755
O,-2.15563,-9.28301,-3.39755
O,-2.13549,-7.97971,-3.61755
O,-1.43800, 5.81639, 3.32245
O,-1.19490, 4.84959, 4.19245
O, 7.06475, 5.95721,-0.09755
O, 6.77752, 5.01301,-1.03755
O,-0.28440,10.27689,-8.01755
O,-0.11340,10.60819,-6.74755
O,-5.06640, 4.15009,13.20245
O,-4.23280, 3.72619,14.12245
O, 9.49880,-0.89001,-9.99755
O,10.63890,-0.14301,-10.09755
O,-4.52640,-2.61291, 7.47245
O,-3.28550,-2.98261, 7.38245
O,-7.45440,-6.44571,-1.87755
O,-8.00540,-5.33581,-1.45755
O,-7.84720,-5.24311, 5.03245
O,-8.58950,-4.20691, 4.81245
O,-5.11900,-9.49788,-10.21755
O,-5.72340,-8.73981,-9.36755
O,-6.40830, 4.91439, 3.84245
O,-7.12112, 3.80859, 4.14245
O, 6.91660, 6.93668,-11.68755
O, 7.82160, 7.11890,-10.73755
O, 5.61760, 6.90099, 6.67245
O, 5.84860, 7.07999, 7.94245
O,11.01920,-1.40301, 2.95245
O,10.09470,-0.64401, 2.45245
O,12.43820, 5.43089,-2.02755
O,11.25700, 6.06909,-2.03755
O, 2.36982,-7.41101,12.08245
O, 2.08482,-7.39201,13.36245
O, 6.71000,-1.13851,10.77245
O, 5.71600,-1.10621,11.64245
O,-2.11640, 6.83109, 9.54245
O,-1.46270, 7.90079, 9.24245
O, 7.42100,12.45199,-2.73755
O, 8.06970,12.94099,-1.71755
O, 8.44860,-7.28801, 3.96245
O, 9.60160,-7.08101, 4.52245
O,-10.96430, 9.98999,-7.15755
O,-11.48420, 9.29299,-8.10755
O,-13.00240,-5.20712,-5.43755
O,-12.72540,-5.51596,-4.20755
O, 0.90660,-10.68601, 6.22245
O, 0.95160,-9.40301, 6.47245
O, 6.53086,-11.63001,-12.38755
O, 6.46561,-12.82491,-11.68755
O,-7.53750, 9.14599,-11.97755
O,-8.65750, 8.50599,-11.82755
O,11.64560, 2.83699, 6.34245
O,12.02160, 3.88299, 5.62245
O, 9.71450,-9.81621,-6.57755
O, 9.94990,-10.01571,-5.27755
O,-11.40090,-5.24881,10.25245
O,-12.54000,-5.83961,10.38245
O,-8.01850,-11.93711, 1.49245
O,-8.85270,-11.61341, 2.43245
O,13.17860,10.60439, 2.52245
O,13.43760, 9.40829, 1.99245
O,-12.79930, 7.62099, 8.94245
O,-11.67100, 8.28879, 9.16245
O,-8.31740,-12.25201, 7.99245
O,-7.23300,-12.63401, 7.30245
O,-0.50738,-1.32430, 0.77379
O,-1.80278,-1.19860, 1.20379
O, 3.64422, 7.29000,-4.04621
O, 2.78682, 6.68100,-3.12621
O, 6.01932, 7.53090,-1.51621
O, 6.30952, 8.75160,-1.87621
O, 3.61912, 1.99530, 5.70379
O, 3.24622, 0.79220, 5.96379
O,-4.11268,-1.74620,-1.68621
O,-4.51368,-2.45720,-0.65621
O,-2.18258, 5.04160, 3.39379
O,-3.44678, 4.82860, 3.07379
O, 7.32418,-1.88670,-5.31621
O, 6.44946,-2.37920,-4.48621
O, 6.58372,-5.10320, 1.89379
O, 6.37192,-4.24020, 2.87379
O,-1.05211, 8.53180,-3.76621
O,-0.58269, 9.25980,-4.78621
O,-4.50368, 2.64680,-6.18621
O,-5.71868, 2.85650,-5.67621
O, 1.47032, 5.61900,-10.09621
O, 1.42232, 4.35850,-9.86621
O,-12.50338, 6.85800,-3.45621
O,-12.92448, 6.79280,-2.20621
O, 8.55832,-1.63120, 9.19379
O, 8.11832,-1.05120,10.30379
O, 2.85202,-9.79890,-0.41621
O, 2.65632,-10.34000, 0.76379
O, 2.10762,-9.45620, 5.05379
O, 1.17782,-10.33020, 5.08379
O,12.77552,-3.68640,-6.38621
O,11.98632,-4.35240,-5.58621
O,-0.32118,-7.16530, 7.11379
O,-0.36658,-7.35200, 8.43379
O,-12.72051, 1.45980, 3.11379
O,-12.94988, 2.74680, 3.45379
O,-12.25068,-3.25120,-1.08621
O,-13.20868,-2.39020,-1.35621
O,10.78422, 6.78020,-8.00621
O,10.63861, 8.04280,-7.52621
O, 4.17092,-4.16072,11.39379
O, 3.27872,-5.03017,11.75379
O, 7.85992,10.56440, 7.45379
O, 8.88872,11.37250, 7.40379
O, 2.41782,-8.88130,-6.47621
O, 1.53622,-7.96130,-6.23621
O,-2.37468, 4.17363,10.35379
O,-3.20168, 3.97855,11.32379
O, 8.55522, 4.17780,11.08379
O, 9.10942, 2.96680,11.16379
O,-0.23168,-3.58590,11.53379
O,-0.79468,-2.93670,12.55379
O,-7.64608,-1.73920,-9.93621
O,-7.72668,-0.70120,-9.15621
O,11.27202,12.84550, 2.76379
O,12.42822,12.26290, 2.52379
O,-6.48638, 8.18190,-8.47621
O,-6.01508, 7.19450,-7.87621
O,-2.20768,-11.83830,-0.26621
O,-2.44318,-13.05090, 0.08379
O,-9.57828, 6.37740, 3.97379
O,-10.65608, 6.82470, 4.59379
O,-7.49738,-0.96360, 9.09379
O,-6.73388,-1.12280,10.13379
O,-6.38468,13.72380,-2.75621
O,-7.13168,14.77080,-2.62621
O,-9.95158,-3.92880, 5.45379
O,-10.53399,-4.31480, 6.55379
O,-12.18068,-7.15820, 2.72379
O,-11.70068,-7.36820, 3.91379
O, 8.89662,-11.16200,-6.71621
O, 9.72492,-11.30820,-5.65621
O,-4.03068,-10.97380,-9.81621
O,-3.65388,-10.09290,-8.99621
O,-6.12868,11.66080, 5.79379
O,-7.39308,11.70680, 6.09379
O,11.89532,-6.59200,13.22379
O,12.35532,-5.53670,13.81379
O, 1.45272,-12.09820,10.78379
O, 1.17842,-13.29020,10.30379
O,-10.00063, 6.51909,11.94379
O,-10.08884, 6.75733,13.26379
O,-10.86706,-10.21209,-7.57621
O,-10.24071,-10.55800,-6.47621
O,-6.29968,-8.10259,11.05379
O,-5.97068,-8.02591,12.32379
O,-0.62883,-0.20320, 1.51618
O,-0.53883,-1.42360, 1.87618
O,-1.69923,-1.50590,-5.29382
O,-1.59003,-2.79970,-5.38382
O, 4.18037, 2.12570, 0.85618
O, 4.22757, 0.84270, 1.05618
O,-5.18783, 0.98960,-0.40382
O,-5.71283,-0.00395, 0.28618
O, 5.68827, 7.34230,-4.77382
O, 6.68247, 7.94710,-4.12382
O,-0.32803, 8.23070, 2.08618
O,-0.28293, 9.12170, 3.04618
O, 8.05517,-4.24130,-2.19382
O, 8.53317,-3.42230,-1.29382
O, 8.35467, 1.31160,-5.12382
O, 7.10287, 1.15210,-5.44382
O,-1.19723,-0.09050,13.44618
O,-0.76413,-1.20010,14.07618
O,-7.15013,-0.49340,-9.03382
O,-7.84373,-1.44710,-9.59382
O,-4.44753,-8.89990,-0.74382
O,-4.06203,-8.88150, 0.56618
O, 2.21727,-8.16661, 1.35618
O, 2.82547,-9.09309, 2.05618
O, 6.58972, 2.11070, 7.39618
O, 6.50035, 3.37160, 7.72618
O, 7.67357, 5.83240,-11.12382
O, 7.91587, 4.53490,-10.81382
O,-10.18023, 5.78770,-6.77382
O,-11.41533, 6.00170,-6.32382
O,-2.77179, 4.93170, 7.29618
O,-1.97157, 4.47370, 6.38618
O,-0.29903, 9.12020,-9.60382
O,-0.52053, 7.87610,-9.55382
O,-8.81623, 0.14600, 5.64618
O,-8.83393,-0.92460, 6.38618
O, 7.67539,-4.00230,-9.17382
O, 6.75932,-3.10930,-9.49382
O,-4.06973,-8.36730,-8.02382
O,-4.36123,-8.87930,-6.90382
O,-2.26605,-3.31030, 8.11618
O,-3.34683,-2.94100, 8.71618
O,-0.41543,12.21370,-5.81382
O,-1.28413,11.36070,-6.30382
O,11.56162, 2.86760, 2.07618
O,12.61206, 2.10236, 2.10618
O, 2.80417, 1.42011,10.74618
O, 2.39887, 2.64191,11.01618
O,-7.27173, 9.81590,-3.28382
O,-6.19453,10.37500,-3.02382
O,-11.98423,-5.03180,-3.42382
O,-11.09463,-5.96570,-3.01382
O, 2.20087,-8.58830,13.92618
O, 3.41487,-8.07330,14.08618
O, 7.92217,13.43220, 2.04618
O, 7.81917,14.37260, 1.12618
O,11.26817,-4.67830, 2.10618
O,10.57547,-4.05530, 3.06618
O,-7.64883,-7.07660, 6.71618
O,-8.23183,-6.71000, 7.79618
O, 4.08017,-8.76780, 7.67618
O, 2.87817,-9.18920, 7.33618
O,-4.03123, 7.82920,11.49618
O,-4.45663, 8.32280,12.59618
O, 4.92787,11.01770, 8.70618
O, 5.96407,10.33690, 9.12618
O,10.15095,-7.48200,-6.79382
O, 9.28199,-8.50300,-6.49382
O,-8.82253,11.35570, 5.11618
O,-8.92713,12.20170, 6.06618
O, 7.97117,12.28070,-9.23382
O, 7.58917,11.30670,-8.47382
O,-8.72833, 8.89320,-11.31382
O,-9.29093, 7.74640,-10.94382
O,10.50569, 9.45902, 7.09618
O,11.25677,10.51845, 7.06618
O,-8.05583,-9.85920,-11.13382
O,-7.70783,-10.45230,-10.02382
O,11.46227, 0.17950,11.15618
O,11.87327, 1.31810,10.54618
O,-9.66283,-12.34036,-0.35382
O,-9.31483,-13.49345, 0.08618
O, 8.32117,-7.14230,10.69618
O, 8.59717,-5.88030,10.90618
O,-11.81083, 8.58270, 9.85618
O,-12.01483, 9.12870,11.08618
O, 0.02099, 0.69895, 1.42457
O,-0.65211, 1.81995, 1.53457
O,-0.73621,-7.57425, 4.01457
O,-1.39581,-8.07275, 5.04457
O,-0.36601,-5.51805,-6.70543
O,-0.87981,-5.29705,-5.51543
O, 4.84469,-3.10702,-6.46543
O, 4.58199,-1.85601,-6.13543
O,-6.01401,-0.36005,-3.91543
O,-6.52381,-0.31805,-2.75543
O, 7.64329,-3.33005, 1.64457
O, 8.49929,-2.38505, 1.51457
O, 2.12129, 6.13765,-2.30543
O, 2.58129, 6.82875,-1.27543
O, 3.72199,-9.60665,-2.24543
O, 3.29249,-8.98715,-1.25543
O, 7.50149,-7.06748,-5.36543
O, 7.73669,-7.56069,-6.58543
O,-8.32371,-3.64935, 2.26457
O,-9.24371,-2.74605, 2.58457
O, 7.31649, 1.20195, 4.04457
O, 8.61549, 1.33895, 4.20457
O,-4.73331,-9.30635, 1.04457
O,-3.77661,-10.02795, 1.63457
O,-6.16951,-4.66375, 7.70457
O,-5.85231,-5.32235, 8.78457
O, 3.63629, 0.76825,-11.06543
O, 4.91829, 1.01185,-10.77543
O,-1.36591,-0.28775, 9.79457
O,-1.06431,-0.64915,10.99457
O,-3.45561,13.15325,-3.87543
O,-2.52601,13.78835,-3.22543
O,-4.76371, 6.21335,-6.68543
O,-5.64271, 5.33515,-6.28543
O,-8.36971,-10.31205,-3.79543
O,-9.58771,-9.80605,-3.61543
O, 5.51509,-4.71945, 9.43457
O, 5.69509,-3.92035,10.43457
O,10.75599, 0.05516,-4.61543
O, 9.62659, 0.32668,-5.11543
O,-4.95511,-5.13565,-11.40543
O,-3.70421,-5.41575,-11.38543
O, 4.82232,-11.68915, 4.57457
O, 4.19513,-11.45495, 5.67457
O,-7.12941, 4.09125, 5.15457
O,-8.00221, 3.34635, 4.49457
O, 7.02759, 6.73995,-2.01543
O, 6.27449, 5.88995,-2.64543
O,-3.92671, 8.27495, 0.55457
O,-5.07771, 8.88195, 0.64457
O,-6.86091, 2.94795,-10.61543
O,-6.43851, 1.79395,-11.03543
O, 5.12719, 9.02685, 4.53457
O, 5.45289, 9.42645, 5.74457
O,-13.20201,-7.91805, 5.75457
O,-12.71871,-8.89305, 6.51457
O,-10.90071, 5.77965,-0.80543
O,-10.23671, 4.70865,-0.49543
O,-2.51781,10.22140,-8.90543
O,-1.78761,10.21846,-7.83543
O,-2.17421,-10.51375,11.01457
O,-2.10181,-10.82275,12.29457
O, 5.04249, 5.14195,11.75457
O, 3.90679, 5.36095,12.47457
O,-1.71071, 8.53881, 7.63457
O,-1.69871, 9.82287, 7.20457
O, 6.61690, 8.55575,-9.01543
O, 6.84093, 7.56045,-8.24543
O,-8.55241, 1.65205, 9.81457
O,-8.15709, 2.87675, 9.94457
O, 5.74529,-11.21705,10.60457
O, 5.27959,-9.98005,10.74457
O,12.30749,-3.27915,-10.16543
O,12.77119,-3.39815,-8.95543
O,11.79378,-5.89185,11.10457
O,12.74468,-6.62285,10.61457
O,-12.25811, 4.19395,-8.64543
O,-13.40411, 3.48255,-8.71543
O,-11.80571,-10.68225,-9.07543
O,-10.67271,-11.06235,-9.64543
O,10.77229,10.17395, 2.45457
O,10.69829, 8.84395, 2.32457
O,-10.11471,11.00555, 7.67457
O,-9.99071,11.20745, 8.91457
O,10.99199, 7.68195,11.38457
O,10.47709, 7.55255,12.62457
O,-0.24354, 1.44229,-0.06191
O, 0.21646, 2.13339, 0.96809
O,-2.34384,-3.99641, 3.66809
O,-3.01694,-2.87541, 3.77809
O, 1.27146,-3.92711,-8.82191
O, 2.55346,-3.68351,-8.53191
O, 2.47986,-7.80238,-4.22191
O, 2.21716,-6.55137,-3.89191
O, 4.66276, 2.04459, 0.22809
O, 3.90966, 1.19459,-0.40191
O,-7.12854, 1.51799,-4.44191
O,-8.00754, 0.63979,-4.04191
O, 4.25207, 3.86039,-6.77191
O, 4.47610, 2.86509,-6.00191
O, 8.39116,-4.64020,-2.37191
O, 7.26176,-4.36868,-2.87191
O, 5.13666,-11.76284,-3.12191
O, 5.37186,-12.25605,-4.34191
O, 5.27846,-8.02541, 3.88809
O, 6.13446,-7.08041, 3.75809
O,-2.73084,-10.21341,-4.46191
O,-3.24464,-9.99241,-3.27191
O,-8.37884,-5.05541,-1.67191
O,-8.88864,-5.01341,-0.51191
O, 4.95166,-3.49341, 6.28809
O, 6.25066,-3.35641, 6.44809
O,-6.29154, 3.57959, 2.79809
O,-7.44254, 4.18659, 2.88809
O, 2.67766, 0.44659,13.99809
O, 1.54196, 0.66559,14.71809
O, 2.76236, 4.33149, 6.77809
O, 3.08806, 4.73109, 7.98809
O,10.48706,-0.50141,-6.40191
O, 9.34106,-1.21281,-6.47191
O,-9.22574,-1.74741,-8.37191
O,-8.80334,-2.90141,-8.79191
O,-4.88264, 5.52604,-6.66191
O,-4.15244, 5.52310,-5.59191
O, 1.35716,10.80799,-0.00191
O, 0.92766,11.42749, 0.98809
O,-5.82044, 8.45789,-1.63191
O,-4.89084, 9.09299,-0.98191
O,-3.10104,-12.26961, 6.25809
O,-3.76064,-12.76811, 7.28809
O, 9.94266,-7.97451,-7.92191
