atom,x,y,z
O,-6.40701, 2.64125,-9.49230
O, 1.29855, 9.91196,-3.60230
O, 0.84575, 9.34658,-6.22230
O,-3.32615,-9.37375, 6.14770
O,-3.26625,-10.38175, 3.58770
O,-5.23795, 8.01025, 6.83770
O,-7.34595, 8.01765, 5.18770
O, 5.90195,-8.77650,-4.20230
O, 5.44815,-8.65282,-6.85230
O,-13.58715, 3.68565, 4.96770
O,-12.00805, 1.84115, 4.20770
O, 5.96765, 2.86345,12.31770
O, 5.80425, 1.64905, 9.98770
O, 5.03935,-3.60625,-9.40230
O, 4.80808,-3.93985,-11.97230
O,-0.22035,-4.26425,13.50770
O, 0.03225,-3.22165,10.95770
O, 1.71165,10.78155, 8.33770
O, 3.38905,10.35085, 6.31770
O,-6.79695, 3.62435,11.29770
O,-6.48395, 2.63025, 8.88770
O, 5.09215,10.95585,-1.82230
O, 6.46675,10.97585,-4.09230
O,-10.44485,-6.36675, 2.79770
O,-11.81085,-5.92925, 0.74770
O, 7.36505,10.01867, 3.35770
O, 8.21105,11.77624, 1.48770
O,-4.97575,10.04975,-4.48230
O,-6.98785, 8.98865,-5.97230
O,12.02305, 0.02895,-4.53230
O,11.45155, 1.20265,-7.05230
O, 0.34295, 7.75345,12.00770
O,-1.94655, 7.96845,10.74770
O,-6.42565,-3.73155,-9.31230
O,-7.83125,-4.21695,-11.50230
O,-9.26379,-5.75275,10.55770
O,-9.47373,-5.44775, 7.96770
O,-6.05895,-9.61095,10.67770
O,-6.78795,-10.14525, 8.16770
O, 9.52305, 0.55705,-10.43230
O,11.53175, 0.01585,-11.91230
O, 7.10095,-9.83682,11.77770
O, 7.13665,-7.67455,10.28770
O,-10.17855, 4.96405,10.13770
O,-10.77845, 7.66915,10.57770
O,-12.05255,-8.45855,-3.69230
O,-11.33065,-8.58675,-6.19230
O, 9.33105, 9.77755, 8.33770
O,10.36105,12.25115, 7.77770
O, 8.03266, 6.06625,13.68770
O, 7.93957, 7.01325,11.23770
O,-9.47195,11.47555, 2.30770
O,-10.27025,12.43635, 0.01770
O,-12.07305, 8.29665,-4.10230
O,-12.38515, 8.41715,-6.95230
O,-5.61065,12.53425,-7.91230
O,-4.71435,12.44525,-10.59230
O, 3.57805,12.46954,-10.02230
O, 3.29105,10.21547,-11.59230
O,11.43615,-9.18235,-9.32230
O,10.75805,-11.45415,-10.29230
O, 0.50741,-0.11671, 1.75744
O,-0.15659, 0.27509,-0.79256
O, 0.22931,-5.27781, 1.65744
O,-0.64659,-5.57041,-0.73256
O, 3.79031,-0.36321, 6.58744
O, 3.46151, 1.39079, 4.53744
O,-2.21059, 4.49729,-0.47256
O,-3.58659, 4.54339,-2.79256
O,-5.64229, 2.62349, 5.49744
O,-3.31299, 2.07769, 4.20744
O, 3.13721,-4.27761,-3.93256
O, 3.47011,-4.56191,-6.50256
O, 5.28831, 3.64359,-1.90256
O, 4.65871, 4.41959,-4.36256
O, 7.19941, 2.09229, 3.03744
O, 8.14941, 2.37759, 0.49744
O, 6.65471,-5.23321, 1.78744
O, 7.11091,-4.78301,-0.84256
O, 1.67641,-4.22800, 9.19744
O, 0.98641,-5.41849, 6.90744
O, 1.08941,-8.61911, 4.94744
O, 3.02441,-8.12661, 3.03744
O,-2.04939, 4.72679,-6.37256
O,-2.59169, 2.89279,-8.11256
O, 8.75241,-2.29611, 6.58744
O,10.88841,-0.97011, 6.00744
O, 1.21831, 9.59519, 6.34744
O, 1.96141, 8.78669, 3.83744
O,-3.53209, 1.60329,11.63744
O,-2.27369,-0.49441,11.10744
O,-9.76009,-3.60470, 6.92744
O,-7.31279,-3.82386, 5.71744
O,-5.08939,-5.38941,-8.20256
O,-3.22569,-3.67391,-7.51256
O,-9.34009, 6.31899, 1.99744
O,-9.02369, 3.80379, 1.18744
O,-11.12119, 0.58349,-1.32256
O,-11.62299, 0.27369,-3.84256
O, 3.91031,10.64629, 1.11744
O, 3.37961,11.01519,-1.42256
O,-6.77600, 7.30449, 9.26744
O,-5.96269, 6.99009, 6.51744
O, 3.62931, 5.98399,-7.86256
O, 4.95821, 4.80689,-9.74256
O, 8.71741,-9.00921,-2.75256
O, 8.50741,-10.08121,-5.21256
O, 5.87591,-1.93081,-9.33256
O, 6.52291,-2.00651,-11.83256
O,-10.20149,-7.21461,-2.45256
O,-8.13189,-8.36591,-3.08256
O,-4.68809,11.47439, 4.17744
O,-4.40509,12.63449, 1.81744
O,-10.99559,-6.44181, 4.33744
O,-11.49659,-7.61991, 2.06744
O, 1.35982, 5.42539,13.94744
O, 0.29080, 5.28509,11.52744
O, 7.94161, 7.07429,10.81744
O, 7.00581, 5.93659, 8.34744
O,-7.23628,-11.27321, 7.61744
O,-7.42829,-10.56821, 5.08744
O, 1.14571,12.42169,-4.99256
O, 0.43571,11.43879,-7.31256
O,-7.75219,11.64639,-1.75256
O,-6.30859,10.14279,-3.74256
O,-9.92199,-3.48931,-7.42256
O,-11.72809,-2.96301,-9.20256
O,-11.13569, 5.57279,-4.73256
O,-11.85329, 6.14979,-7.12256
O, 3.61415,-7.82921,-11.06256
O, 1.85540,-6.73721,-12.76256
O,-8.23129, 0.31919,-10.58256
O,-8.78979, 1.33929,-13.00256
O, 8.27246, 2.00179,-11.05256
O, 9.95264, 2.51879,-12.87256
O,10.79461,-7.64311,11.39744
O, 9.02061,-7.47821, 9.26744
O,11.84951, 9.97399, 1.01744
O,10.31681,10.02219,-1.00256
O, 4.35427,-11.42221,11.57744
O, 2.73255,-12.71821, 9.89744
O,11.99741, 9.61599, 5.49744
O,12.22541, 7.25129, 4.30744
O, 9.95201,-11.58441, 7.46744
O, 9.17381,-10.68011, 5.02744
O,-4.96659,-8.91791,13.54744
O,-3.79419,-10.44121,11.54744
O,-8.72619,-6.58621,14.12744
O,-9.11939,-6.61021,11.59744
O,-11.07795,-9.46001,-6.05256
O,-10.25647,-10.12821,-8.62256
O,-9.24459, 8.80009,-9.42256
O,-6.56259, 9.17829,-10.09256
O, 6.19261,12.39069,-8.48256
O, 8.01921,10.67589,-9.47256
O,-13.17169, 9.39829,12.00744
O,-11.42209, 9.44269,10.01744
O, 0.38966,-1.72833, 0.60937
O,-0.36755, 0.74947,-0.18063
O, 4.34154,-1.43923,-1.30063
O, 4.61674,-3.62403,-2.95063
O,-3.92506,-5.06323, 2.31937
O,-2.59096,-4.85643, 0.03937
O, 1.57004, 2.38717,-3.54063
O, 0.54244, 3.14107,-5.76063
O,-0.23506,-3.31573, 7.52937
O,-0.35276,-4.57143, 5.27937
O, 5.34814, 5.50387, 2.34937
O, 3.77484, 4.19847, 0.58937
O,-4.06086,-4.18123,-5.78063
O,-2.85586,-3.64723,-7.94063
O,-3.95666, 1.80487, 7.75937
O,-2.08766, 0.19547, 6.93937
O, 5.50934,-1.94913,-6.83063
O, 5.45034,-1.73563,-9.38063
O,-7.98666, 2.57607,-2.70063
O,-6.52666, 1.34507,-4.38063
O, 9.29404, 0.14727, 5.56937
O, 7.54894,-0.46113, 3.67937
O,-8.18856, 4.18447, 2.95937
O,-7.05766, 4.89787, 0.68937
O, 6.58034,-9.66135, 2.52937
O, 7.63934,-7.73347, 1.16937
O,-0.38176,-11.39314, 1.63937
O, 1.18944,-11.21237,-0.62063
O,-10.16666,-1.16213, 5.28937
O,-8.70906,-2.71583, 3.72937
O, 1.15494,-10.64703,-4.81063
O, 2.37184,-9.57553,-7.04063
O, 6.32104, 7.58537,-4.15063
O, 5.22284, 8.16487,-6.53063
O,-1.71366, 9.61037, 3.83937
O,-1.49246, 8.95197, 1.35937
O, 9.84034,-6.55183,-1.96063
O, 9.34134,-7.59313,-4.22063
O,-9.82016,-2.62693,-2.95063
O,-10.79746,-4.90193,-3.75063
O,-3.31428, 6.39547, 9.33937
O,-1.53492, 7.39187, 7.68937
O,-7.82966,-3.95303,-7.10063
O,-8.00066,-4.34773,-9.59063
O, 5.81274,-3.78593,11.32937
O, 6.82574,-3.79593, 9.07937
O, 7.05394, 4.56647, 9.87937
O, 7.38144, 5.10547, 7.25937
O,-4.12806, 3.11407,-9.85063
O,-2.71306, 3.08707,-12.24063
O,-6.74386, 7.46807,-3.84063
O,-6.46276, 8.66287,-6.15063
O,-6.39996,-12.02563,-4.47063
O,-4.26686,-10.73813,-5.60063
O, 3.78824,-12.86793, 6.25937
O, 2.35704,-10.75793, 5.36937
O,-1.59866, 8.55457,-7.04063
O,-1.97266, 8.39597,-9.69063
O,11.00764, 1.74077,-6.09063
O,11.24534, 2.55367,-8.71063
O, 5.65564, 0.61527,12.41937
O, 3.59804, 1.73157,11.36937
O,-11.58164, 3.74107, 0.88937
O,-12.75550, 4.65007,-1.12063
O,-7.66306,-12.36903, 2.37937
O,-6.87166,-10.70593, 0.47937
O, 1.69844,-7.47483,12.89937
O, 1.54444,-5.50733,11.49937
O,-10.03956, 0.26967,10.00937
O,-8.08416, 1.13157, 8.82937
O,-2.60214,-6.92993,13.20937
O,-3.04649,-8.24093,11.02937
O,-5.84636,-10.53783, 8.97937
O,-6.45376,-11.33733, 6.41937
O,11.04164,-6.80919, 8.28937
O,12.63594,-6.93038, 6.24937
O, 9.45994,-7.72403,-7.77063
O, 8.78484,-9.47463,-9.74063
O, 9.50624,11.90417, 0.07937
O, 7.78424,10.07947,-0.85063
O,-11.48966,-12.46293,-0.17063
O,-11.18466,-12.46013,-2.84063
O, 4.45754,13.02807,12.58937
O, 3.24304,11.36907,10.76937
O,-11.87046, 6.81637, 7.51937
O,-12.64356, 8.69057, 5.79937
O,-8.60566,-10.29983,-9.42063
O,-9.77196,-11.40903,-11.38063
O,-11.99296,-2.45833,-10.59063
O,-12.01976,-3.69443,-12.83063
O,-7.37966, 8.97707,12.60937
O,-7.47866, 7.72007,10.16937
O,10.37317,-10.82493,11.80937
O, 9.16846,-12.95893,10.85937
O,-12.39666, 7.55097,-9.29063
O,-12.81206, 7.88497,-11.93063
O,-0.76538,-0.29195, 1.54910
O, 0.47845, 0.20435,-0.61090
O,-3.94296,-0.66312, 5.49910
O,-3.94786,-3.27956, 5.66910
O,-0.22517, 6.03765, 2.32910
O, 1.33882, 6.97585, 0.46910
O, 4.41034,-2.33175, 5.96910
O, 3.39914,-2.16515, 3.51910
O,-5.72556, 4.61655, 0.11910
O,-6.01226, 4.43015,-2.42090
O,-6.17386,-4.65615,-1.87090
O,-5.20486,-4.39905,-4.24090
O,-2.46336, 2.48775,-5.78090
O,-1.05296, 2.83795,-8.06090
O, 7.85214,-1.26964, 1.34910
O, 7.13814,-1.62605,-1.32090
O, 4.31664,-6.83535,-0.28090
O, 5.17714,-6.98465,-2.80090
O,-4.90506,-7.01795, 3.79910
O,-5.50046,-7.62745, 1.39910
O, 1.35302, 5.94815, 6.58910
O, 3.06994, 7.48515, 5.39910
O,-2.29042, 2.85415,10.35910
O,-2.78398, 2.72415, 7.70910
O, 1.12731,-9.83575, 1.36910
O, 1.13161,-10.86925,-1.12090
O,-8.07986, 0.23425, 7.50910
O,-9.48746, 0.70115, 5.43910
O,-2.37436,-4.57935,-7.31090
O,-2.73566,-4.34075,-9.87090
O, 7.49324,-1.76180,-4.86090
O, 6.82904,-0.55291,-7.17090
O, 5.89724, 7.89585, 0.84910
O, 7.72114, 6.82135,-0.68090
O,-10.56196, 3.57805, 3.22910
O,-11.67666, 3.07155, 0.87910
O, 4.69054,-10.48045, 4.37910
O, 6.42414,-8.59835, 3.47910
O,-7.34706, 9.47945, 1.81910
O,-5.81316, 9.30585,-0.46090
O, 2.93974,-9.91245,-5.94090
O, 0.82374,-8.66485,-6.89090
O, 8.38214, 0.05715, 9.14910
O, 8.15474, 1.30325, 6.72910
O,-10.78131,-6.27785, 2.08910
O,-12.56753,-6.73385, 0.07910
O, 1.06214,-1.48245,-10.80090
O, 1.70014,-2.24305,-13.32090
O, 3.18314,10.10792,-6.63090
O, 1.26314, 8.39386,-5.85090
O,-10.47286,-5.98845,-4.36090
O,-11.26986,-6.96655,-6.73090
O, 7.54454, 7.35715,-4.87090
O, 8.91634, 5.89415,-6.47090
O,-2.43886,-8.37425,11.52910
O,-3.72186,-9.16815, 9.28910
O,-8.54996, 5.05165,-6.95090
O,-9.69906, 4.33595,-9.22090
O,-11.31355,-2.73585, 7.71910
O,-12.20302,-4.89885, 6.52910
O,-3.49166,11.36695, 7.90910
O,-4.18806,11.36515, 5.25910
O,11.15694,-1.04485,-4.70090
O,12.57344, 1.01015,-4.08090
O,-3.96466,11.31625,-3.91090
O,-4.94706,11.96915,-6.24090
O, 2.56984,-9.44985,11.12910
O, 2.85204,-9.50385, 8.40910
O,-7.79586, 5.92235,12.06910
O,-8.47486, 4.10355,10.23910
O, 8.85314,10.35875, 2.34910
O, 9.12324,12.26585, 0.52910
O, 9.96544,-4.80165,-8.45090
O, 9.89554,-3.33075,-10.71090
O,-5.13136, 7.91085,-10.28090
O,-4.06276, 8.55341,-12.64090
O,-9.13346,-3.95375,13.85910
O,-7.83286,-3.13735,11.77910
O, 7.47244, 3.73065,-10.73090
O, 7.14234, 2.81185,-13.25090
O, 7.45064,-12.33685,-5.64090
O, 6.90994,-11.78655,-8.29090
O, 0.67634,10.25055,-11.74090
O, 3.27514,10.39895,-12.43090
O, 7.69424,-7.99185,13.12910
O, 8.54287,-9.50945,11.30910
O,12.29744, 8.87395, 8.74910
O,11.35094, 9.09975, 6.27910
O,-10.54016,-13.40085, 8.27910
O,-10.64836,-11.54185, 6.40910
O, 8.99874, 9.51265,-9.80090
O, 9.32394, 8.44915,-12.35090
O,-8.64106,-11.80215,-8.91090
O,-9.09156,-10.90365,-11.43090
O,-13.47628,12.96715,-3.13090
O,-11.41469,12.14315,-4.90090
O,-0.31415, 1.06814, 1.29671
O,-0.02615,-0.57686,-0.56329
O, 1.95525, 3.99664,-2.05329
O, 2.56255, 3.98664,-4.70329
O,-1.57685, 0.05334,-4.18329
O,-0.91785,-2.11256,-5.63329
O, 4.47487, 4.75476, 4.85671
O, 2.63652, 4.89122, 2.90671
O,-2.44880, 6.79114, 2.35671
O,-2.75273, 7.00014,-0.19329
O,-2.71445,-0.46386, 8.29671
O,-3.25505,-2.16186, 6.40671
O, 5.95805,-1.11376, 5.54671
O, 7.67985,-2.58046, 4.40671
O, 2.19795,-6.60116,-0.51329
O, 0.97615,-7.72466,-2.42329
O,-8.04185,-0.47666, 2.95671
O,-7.83285,-0.27046, 0.41671
O, 1.59015,-6.19526, 7.26671
O, 2.02315,-5.29926, 4.69671
O,-7.10365,-1.70616,-5.08329
O,-7.83485, 0.14644,-6.91329
O,-0.46511, 3.53014,-7.81329
O,-0.21919, 3.55214,-10.31329
O, 8.16305, 4.10614,-3.09329
O, 9.13535, 5.61084,-5.15329
O, 5.97054, 2.46214, 9.38671
O, 7.38288, 2.76214, 7.06671
O,-4.00815, 7.68154,-4.76329
O,-4.83375, 7.37194,-7.32329
O, 7.68885,-6.22636, 1.32671
O, 7.87615,-5.45006,-1.18329
O, 0.32715,-4.90076,-7.28329
O, 0.17865,-5.12426,-9.88329
O, 9.65275,-1.42016,-1.96329
O,11.18985,-1.07766,-4.09329
O, 4.77115, 8.60244,-4.15329
O, 3.78815, 9.99034,-6.20329
O,-3.52515, 2.75894,11.10671
O,-3.55235, 4.89694, 9.58671
O,-9.75275, 3.65034, 3.77671
O,-9.54785, 5.32554, 1.71671
O,-7.94815, 3.08774, 8.94671
O,-7.13675, 2.79624, 6.38671
O,-5.56075,-9.17176, 3.13671
O,-6.25505,-7.45636, 1.04671
O, 9.87340, 0.66814, 4.96671
O,11.10517, 2.43134, 3.63671
O, 8.04525,-2.69086,-6.30329
O, 7.52505,-2.73176,-8.84329
O,-2.57195,-12.08686, 1.20671
O,-2.46205,-12.36786,-1.52329
O,-8.65085,-7.89846,-2.57329
O,-9.23085,-6.54156,-4.56329
O, 4.58705,-1.29416,13.92671
O, 3.52185,-0.92166,11.44671
O, 8.28105,11.21054, 1.91671
O, 8.79765,10.09342,-0.59329
O,-5.74495,10.10514, 8.35671
O,-5.94055,10.49214, 5.73671
O, 4.16765, 6.20494,-10.22329
O, 5.60225, 5.47534,-12.25329
O, 4.90795,13.05344, 4.94671
O, 4.10465,12.17484, 2.55671
O,-10.35595, 9.05704,-1.70329
O,-10.20315, 9.38724,-4.30329
O,-1.41265,-11.55796, 9.41671
O,-1.61815,-9.75426, 7.42671
O,-3.18994,11.50404,-7.49329
O,-3.64942,12.26724,-10.07329
O,10.14005,-8.93686, 4.52671
O,12.03415,-7.08886, 3.60671
O, 8.77865,-8.86101,-6.04329
O,10.57515,-8.88636,-8.06329
O, 2.68730,11.95514,11.64671
O, 3.48840,12.11414, 9.23671
O, 2.20835,-13.05356,-8.25329
O, 3.94835,-11.55676,-9.46329
O,-3.49785,-8.47543,-11.35329
O,-5.33185,-6.83650,-12.60329
O,-10.29915,-10.06486, 1.89671
O,-11.35291,-12.02096, 0.37671
O,11.36015, 7.56454, 9.92671
O,11.69015, 8.13354, 7.21671
O,-9.83708,-2.19336,13.09671
O,-10.99826,-1.99626,10.75671
O, 9.31335,-7.78796,11.50671
O, 8.09175,-8.74526, 9.33671
O,-12.08195, 2.49054,-9.37329
O,-12.24465, 3.58724,-11.91329
O,-10.56855,10.53944,-7.77329
O,-9.25125, 9.55314,-9.69329
O,-12.22481,-6.91406,13.08671
O,-11.31308,-8.23076,11.05671
O,11.47645,10.48284,-10.12329
O,11.33295,10.96634,-12.57329
O, 0.87266, 0.43231, 1.52170
O,-0.30839, 0.08431,-0.60830
O, 5.15627, 1.23961, 1.99170
O, 4.98637, 2.81741,-0.16830
O, 2.13847,-4.57069,-1.22830
O, 0.68657,-4.13669,-3.39830
O, 0.60857,-5.63139, 4.02170
O,-0.10183,-7.14379, 1.84170
O, 0.32997, 1.82031,-4.63830
O,-0.84917, 3.91131,-5.32830
O,-3.46133, 4.77931, 1.78170
O,-5.54563, 3.59131, 1.20170
O, 6.29329,-2.28099, 4.79170
O, 6.70007,-3.66719, 2.64170
O, 1.35924, 4.55442, 7.52170
O, 0.91742, 5.19644, 5.01170
O,-5.27303,-0.34369, 9.23170
O,-4.20943, 0.36931, 6.96170
O, 7.90367, 4.44381, 4.38170
O, 9.71177, 5.30971, 2.67170
O, 8.61077,-0.34389,-3.38830
O, 8.74401, 0.83851,-5.78830
O, 8.21957,-5.71829,-0.39830
O, 7.24527,-7.28419,-2.21830
O,-9.34683, 2.53021, 0.01170
O,-9.24253, 3.48981,-2.37830
O,-9.05323,-4.09029, 3.94170
O,-8.26823,-3.99649, 1.50170
O,-4.29833,-8.70269,-0.56830
O,-3.64203,-9.25309,-3.16830
O,-5.61983,-6.59869,-5.24830
O,-5.23823,-4.93839,-7.32830
O,-0.68723,-7.79689, 9.64170
O,-1.26523,-7.16909, 7.12170
O, 6.01707,-1.47689,11.28170
O, 5.46247,-1.28909, 8.66170
O,-5.00947,10.65281, 0.79170
O,-4.59647, 9.30531,-1.63830
O, 5.44467,-6.07019,-7.27830
O, 6.94557,-4.87759,-8.93830
O,-10.85633,-1.66099,-1.21830
O,-11.96453,-1.86209,-3.62830
O,-7.54093, 6.01031,-4.69830
O,-8.97533, 6.94601,-6.80830
O,-3.29123, 7.57411,-7.02830
O,-1.26153, 8.15611,-8.47830
O,-0.87953,-3.52539,-10.03830
O,-1.23043,-3.27379,-12.83830
O, 4.63477,12.05871, 0.04170
O, 2.54177,10.56351,-0.72830
O, 6.24477, 0.05911,-9.59830
O, 4.96377, 1.18471,-11.41830
O, 7.99347, 4.63981,-7.30830
O, 8.35487, 7.01591,-8.67830
O,-5.72723, 9.98331, 7.24170
O,-5.75153, 8.56231, 5.08170
O,-3.61013, 2.93191,-10.46830
O,-4.32283, 3.14731,-13.00830
O, 3.34519,10.84031, 8.09170
O, 2.81487,11.71631, 5.62170
O, 7.75917, 6.24141,11.05170
O, 7.74057, 5.75111, 8.42170
O,-12.04643, 2.77061, 8.63170
O,-10.49403, 2.99351, 6.43170
O,-10.01073,-0.61869,-7.65830
O,-10.58083,-2.57169,-9.06830
O, 4.02897,-13.26909,-3.86830
O, 3.00867,-11.98029,-5.86830
O,-0.44373, 9.78271,12.39170
O, 1.25807, 9.43121,10.56170
O, 3.27377,-10.49571,11.87170
O, 3.27377,-9.01736, 9.83170
O,-6.24313,-9.78379,10.63170
O,-7.01233,-8.67029, 8.22170
O,-1.06323,-10.83379,-8.30830
O,-1.21223,-11.14939,-10.94830
O,-13.22683,-5.79009, 9.16170
O,-11.98533,-3.74209, 8.49170
O,-9.25873,-12.47809, 3.76170
O,-8.96263,-11.48779, 1.24170
O,10.90140,-10.50589, 7.63170
O, 9.19719,-9.73349, 5.75170
O, 5.81587,-11.77739,-8.55830
O, 8.37147,-12.27149,-8.83830
O,10.56517,12.29908, 2.55170
O,11.47457,11.78800, 0.09170
O,-12.30973,-11.26572,-3.06830
O,-11.70103,-9.28821,-4.89830
O,-12.90763, 4.76361,-10.62830
O,-11.73753, 3.48651,-12.59830
O,-5.60323,12.26953,-10.45830
O,-8.23723,12.51256,-10.50830
O,13.26277,-9.53049,-10.64830
O,11.93477,-8.47389,-12.83830
O,12.48307,11.84491,12.54170
O,11.96837,10.44611,10.46170
O,-0.01088, 1.05644, 1.49387
O,-0.21848,-0.51956,-0.60613
O, 2.12260, 0.02826,-4.02613
O, 3.11416,-1.41211,-6.07613
O,-2.26938, 0.83803, 7.51387
O,-1.61838, 0.02099, 5.06387
O, 3.95942,-2.03066, 5.74387
O, 4.07862,-2.25066, 3.11387
O,-5.55108, 1.40744, 4.23387
O,-5.86358, 2.64284, 1.96387
O,-5.08018, 0.35604,-2.92613
O,-5.41028, 1.22364,-5.41613
O, 6.56392, 5.31574,-1.05613
O, 4.65782, 3.76804,-2.04613
O, 4.44062,-6.64396,-2.22613
O, 2.36662,-7.38386,-3.74613
O, 0.61762, 7.49874, 7.13387
O, 0.52152, 8.89384, 4.69387
O,-0.15038,-8.37886, 2.96387
O,-1.41338,-8.24346, 0.77387
O, 6.76662,-5.40706, 2.83387
O, 7.54762,-6.58696, 0.71387
O,-3.53018, 9.99234,-0.78613
O,-3.06928, 8.12744,-2.59613
O,-4.10268,-2.53466,-6.28613
O,-4.58348,-3.59556,-8.72613
O,-9.38928,-3.72456, 2.92387
O,-8.03028,-5.82956, 3.01387
O, 7.65125, 7.43144, 6.66387
O, 6.03323, 5.18844, 5.99387
O, 9.25342,-1.81846,-4.77613
O, 8.81962,-0.24096,-6.78613
O,-4.18398,-9.02556,-1.88613
O,-3.95648,-8.07016,-4.40613
O, 5.75582,10.13444,-1.60613
O, 5.04562,11.63204,-3.65613
O, 3.14902, 0.03774,12.41387
O, 2.71742,-0.47816, 9.85387
O,-1.89958, 9.08844,-7.53613
O,-2.47908, 6.91844,-8.76613
O, 2.69462,-4.78746,-8.80613
O, 2.71642,-6.00026,-11.08613
O,-12.40238,-0.99446, 1.52387
O,-12.17938,-1.83536,-0.97613
O, 5.57867, 4.05344,-9.41613
O, 5.39281, 3.78944,-12.00613
O,-3.05608, 3.08914,-10.69613
O,-1.60808, 1.91634,-12.58613
O, 6.32342,-7.72796, 9.56387
O, 6.53742,-6.43966, 7.17387
O,-5.46938,12.20261, 5.39387
O,-5.25338,10.55275, 3.47387
O,-11.02128, 6.89804,-1.55613
O,-12.71888, 5.28154,-2.90613
O,-5.88638,-4.67906,11.88387
O,-6.49508,-3.88736, 9.39387
O,-1.94218,-10.39076, 8.69387
O,-0.66698,-10.27396, 6.21387
O, 8.54452,11.80024, 4.12387
O, 8.03392,10.54034, 1.85387
O, 9.40976,-7.33769,-4.02613
O,10.23897,-9.17731,-5.64613
O,12.21022, 1.12744, 8.07387
O,12.51132,-0.76056, 6.29387
O,-10.69238,-5.58506,-3.42613
O,-10.43938,-5.69046,-6.13613
O,-2.62248,-6.25586,13.58387
O,-2.33948,-6.88276,10.83387
O, 7.97340, 9.03244,-7.46613
O, 7.97375, 8.35944,-9.80613
O,-10.92218, 6.95734,-6.46613
O,-9.37948, 5.58924,-8.10613
O,-12.40168, 5.51124, 8.15387
O,-11.70028, 5.32084, 5.79387
O,-9.03238, 4.31864,12.78387
O,-9.70088, 2.39434,11.05387
O,-8.88738,-10.64426, 2.72387
O,-11.28938,-11.40916, 1.71387
O, 3.16862,-12.33366,-6.84613
O, 1.43462,-12.50126,-9.19613
O,-8.93446,12.71704,-1.75613
O,-10.64624,11.74974,-3.69613
O,-0.70471,11.75894,12.88387
O,-1.03569,10.17324,10.41387
O,-9.90978, 9.31194,11.05387
O,-9.30588, 9.95596, 8.63387
O, 8.44762,13.12454, 9.68387
O, 7.70382,10.49214, 9.29387
O,10.27321,-4.37216,-10.54613
O,12.33972,-3.13986,-11.57613
O,-6.26838,12.60444,-8.82613
O,-7.62628,12.27244,-11.08613
O,-11.86178,-8.43366,11.31387
O,-11.48748,-8.46166, 8.65387
O,10.01492,-9.88821,-9.63613
O, 8.86592,-9.78377,-12.01613
O,-0.26013, 1.32497, 1.32578
O, 0.08311,-0.70026,-0.35422
O,-3.18643, 2.37053,-1.41422
O,-3.28273, 2.72873,-4.03422
O, 4.10713, 4.65123, 0.12578
O, 4.24067, 4.30023,-2.44422
O, 4.63607,-0.36507, 5.86578
O, 4.66977, 1.09623, 3.74578
O,-0.04073,-3.89817,-3.94422
O, 1.32267,-3.39457,-6.12422
O,-3.68683, 7.44023, 2.95578
O,-2.46013, 5.01823, 2.81578
O, 1.52637,-6.00847, 5.63578
O,-0.58663,-5.79947, 4.00578
O,-3.82423,-7.28237,-1.17422
O,-3.57233,-7.22687,-3.96422
O, 8.13188,-2.27967,-1.07422
O, 9.97289,-1.45037,-2.62422
O,-4.25663, 0.12112,-7.34422
O,-3.00563, 0.00585,-9.68422
O,-0.64643, 6.18853,-6.97422
O,-1.63173, 7.54943,-9.10422
O, 7.77670, 2.14723,-5.91422
O, 6.01597, 3.09923,-7.67422
O,-8.04253,-3.81197, 5.63578
O,-8.60053,-3.54217, 2.97578
O,-0.88393, 1.70523,11.48578
O,-1.41693, 0.08523, 9.43578
O,-8.50643, 0.38013, 7.15578
O,-8.88943, 1.82813, 4.84578
O,-2.73373,11.17853,-3.39422
O,-1.30178, 9.25073,-4.30422
O, 4.22583,11.35423, 3.19578
O, 5.73572, 9.76023, 1.84578
O,-7.85133,-6.47357,-0.49422
O,-8.75763,-5.81007,-2.87422
O, 3.28017, 6.41733,11.05578
O, 1.87607, 4.35673,10.35578
O,-0.25263,12.62883, 3.02578
O,-0.95663,11.54123, 0.73578
O, 5.66837,-1.30837,-9.38422
O, 4.74737,-1.85557,-11.89422
O, 4.79068,-9.68288, 4.52578
O, 4.53378,-9.46056, 1.98578
O, 2.24647, 9.69863, 8.69578
O, 0.75657,10.56793, 6.54578
O, 6.94657,-8.36617,-0.73422
O, 7.43807,-8.93704,-3.36422
O,-11.26893, 1.41183,-4.25422
O,-10.32693, 1.27113,-6.65422
O,-5.67753, 6.84623,10.02578
O,-6.69673, 7.17323, 7.40578
O,11.09187, 5.20313, 4.76578
O,10.56607, 4.33313, 2.35578
O, 0.94227,-7.97327,-8.37422
O,-0.45953,-8.48657,-10.47422
O,-10.53633, 9.04340,-1.80422
O,-10.59463, 7.61121,-4.04422
O, 5.36817,-7.72937,-6.80422
O, 6.98557,-7.39727,-8.90422
O,10.28907,-6.88997, 5.96578
O,10.07747,-7.35307, 3.31578
O, 8.48007, 3.66943,10.44578
O, 8.82317, 5.06583, 8.23578
O, 6.03037,-5.64327,11.17578
O, 5.63237,-6.24487, 8.56578
O, 7.69427,11.84333,-5.61422
O, 6.33517, 9.43723,-4.92422
O,-2.44763,-8.01007,10.50578
O,-3.28063,-9.83097, 8.95578
O,-7.56693,-8.76987, 6.15578
O,-7.84013,-9.98107, 3.88578
O, 9.86437,-2.61577,10.69578
